1.86154,-0.339761,0,0,0,0,1,0,3
4.41613,0.00967741,0,0,0,0,1,0,3
10.3929,0.0449405,0,0,0,0,1,0,3
16.9125,0.707102,0,0,0,0,1,0,3
27.8133,1.45996,0,0,0,0,1,0,3
